MedicationCui,MedicationStr,ClassCui,ClassStr
C0004482,azathioprine,C0021081,Immunosuppressives
C0004482,azathioprine,C0021081,Immunosuppressants
C0004482,azathioprine,C0021081,Immunosuppressant
C0004482,azathioprine,C0021081,"Immunosupressant agent, NOS"
C0004482,azathioprine,C0021081,79 IMMUNOSUPPRESSANTS
C0004482,azathioprine,C0021081,Medicinal product acting as immunosuppressant (product)
C0004482,azathioprine,C0021081,immunosuppressive_treatment_type
C0004482,azathioprine,C0021081,immunosuppressive treatment type
C0004482,azathioprine,C0021081,IMMUNE SUPPRESSANTS
C0004482,azathioprine,C0021081,immune suppressant
C0004482,azathioprine,C0021081,Immunosuppressant (product)
C0004482,azathioprine,C0021081,Immunosuppressant (substance)
C0004482,azathioprine,C0021081,immunosuppressive (medication)
C0004482,azathioprine,C0280038,Purine antagonist
C0004482,azathioprine,C0280038,Purine antagonist-containing product
C0004482,azathioprine,C0280038,Product containing purine antagonist
C0004482,azathioprine,C0280038,Product containing purine antagonist (product)
C0004482,azathioprine,C0280038,Substance with purine antagonist mechanism of action (substance)
C0004482,azathioprine,C0280038,Purine antagonist product
C0004482,azathioprine,C0280038,Purine antagonist (product)
C0004482,azathioprine,C0280038,Purine antagonist (substance)
C0004482,azathioprine,C0280038,Purine Inhibitors
C0004482,azathioprine,C0360271,Drug groups primarily affecting the musculoskeletal system
C0004482,azathioprine,C0360271,Drug gps affect musc-skel syst
C0004482,azathioprine,C0360271,Drug groups primarily affecting the musculoskeletal system (product)
C0004482,azathioprine,C0360271,Drug groups primarily affecting the musculoskeletal system (substance)
C0004482,azathioprine,C0597573,thiopurines
C0004482,azathioprine,C0597573,thiopurine
C0004482,azathioprine,C0597573,thiopurines (medication)
C0004482,azathioprine,C1268902,Purine analog
C0004482,azathioprine,C1268902,analogs purine
C0004482,azathioprine,C1268902,analogues purine
C0004482,azathioprine,C1268902,Purine analogue
C0004482,azathioprine,C1268902,Product containing purine analog (product)
C0004482,azathioprine,C1268902,Purine analog-containing product
C0004482,azathioprine,C1268902,Product containing purine analog
C0004482,azathioprine,C1268902,Product containing purine analogue
C0004482,azathioprine,C1268902,Purine analogue-containing product
C0004482,azathioprine,C1268902,Purine analog antineoplastic agent
C0004482,azathioprine,C1268902,Purine analogue antineoplastic agent
C0004482,azathioprine,C1268902,Medicinal product containing purine analog and acting as antineoplastic agent (product)
C0004482,azathioprine,C1268902,Purine analog product
C0004482,azathioprine,C1268902,Purine analogue product
C0004482,azathioprine,C1268902,Purine analog (product)
C0004482,azathioprine,C1268902,Purine analog (substance)
C0004482,azathioprine,C1527392,Immunomodulators
C0004482,azathioprine,C1527392,immunomodulator
C0004482,azathioprine,C1527392,Immunomodulator-containing product
C0004482,azathioprine,C1527392,Product containing immunomodulator
C0004482,azathioprine,C1527392,Product containing immunomodulator (product)
C0004482,azathioprine,C1527392,Substance with immunomodulator mechanism of action
C0004482,azathioprine,C1527392,Substance with immunomodulator mechanism of action (substance)
C0004482,azathioprine,C1527392,Immunomodulator product
C0004482,azathioprine,C1527392,Immunomodulator (product)
C0004482,azathioprine,C1527392,Immunomodulator (substance)
C0004482,azathioprine,C1527392,IMMUNOMOD
C0004482,azathioprine,C1527392,immunomodulator (medication)
C0004482,azathioprine,C1534649,Analgesic/antipyretic/antirheumatic
C0004482,azathioprine,C1534649,Analgesic/antipyretic/antirheumatic drug
C0004482,azathioprine,C1534649,Analgesic/antipyretic/antirheumatic drug (product)
C0004482,azathioprine,C1534649,Analgesic/antipyretic/antirheumatic (substance)
C0004482,azathioprine,C5545756,Purine and/or purine derivative-containing product
C0004482,azathioprine,C5545756,Product containing purine and purine derivative (product)
C0004482,azathioprine,C5545756,Purine and purine derivative-containing product
C0004482,azathioprine,C5545756,Product containing purine and/or purine derivative (product)
C0006938,captopril,C0003015,Angiotensin-Converting Enzyme Inhibitors
C0006938,captopril,C0003015,Angiotensin converting enzyme--Inhibitors
C0006938,captopril,C0003015,Angiotensin Converting Enzyme Inhibitors
C0006938,captopril,C0003015,Angiotensin-converting enzyme inhibitor
C0006938,captopril,C0003015,angiotensin converting enzyme inhibitor
C0006938,captopril,C0003015,"Enzyme Inhibitor, Angiotensin-Converting"
C0006938,captopril,C0003015,"Inhibitor, Angiotensin-Converting Enzyme"
C0006938,captopril,C0003015,"Enzyme Inhibitors, Angiotensin-Converting"
C0006938,captopril,C0003015,"Inhibitors, Angiotensin Converting Enzyme"
C0006938,captopril,C0003015,"Inhibitors, Angiotensin-Converting Enzyme"
C0006938,captopril,C0003015,"Antagonists, Angiotensin-Converting Enzyme"
C0006938,captopril,C0003015,"Antagonists, Angiotensin Converting Enzyme"
C0006938,captopril,C0003015,Angiotensin Converting Enzyme Antagonists
C0006938,captopril,C0003015,Angiotensin-Converting Enzyme Antagonists
C0006938,captopril,C0003015,"Enzyme Antagonists, Angiotensin-Converting"
C0006938,captopril,C0003015,Angiotensin I-Converting Enzyme Inhibitors
C0006938,captopril,C0003015,Angiotensin I-Converting Enzyme Inhibitor
C0006938,captopril,C0003015,Angiotensin I Converting Enzyme Inhibitor
C0006938,captopril,C0003015,Angiotensin I Converting Enzyme Inhibitors
C0006938,captopril,C0003015,Kininase II Antagonists
C0006938,captopril,C0003015,"Antagonists, Kininase II"
C0006938,captopril,C0003015,Kininase II Inhibitors
C0006938,captopril,C0003015,"II Inhibitor, Kininase"
C0006938,captopril,C0003015,"Inhibitor, Kininase II"
C0006938,captopril,C0003015,Kininase II Inhibitor
C0006938,captopril,C0003015,"Inhibitors, Kininase II"
C0006938,captopril,C0003015,ACE Inhibitors
C0006938,captopril,C0003015,ACE inhibitor
C0006938,captopril,C0003015,"ACE inhibitor, NOS"
C0006938,captopril,C0003015,"Inhibitor, ACE"
C0006938,captopril,C0003015,ACE-inhibitor
C0006938,captopril,C0003015,"Inhibitors, ACE"
C0006938,captopril,C0003015,"Angiotensin-converting enzyme inhibitor agent, NOS"
C0006938,captopril,C0003015,Angiotensin-converting enzyme inhibitor agent
C0006938,captopril,C0003015,Substance with angiotensin-converting enzyme inhibitor mechanism of action (substance)
C0006938,captopril,C0003015,Substance with angiotensin-converting enzyme inhibitor mechanism of action
C0006938,captopril,C0003015,ACE inhibitor product
C0006938,captopril,C0003015,Angiotensin-converting enzyme inhibitor product
C0006938,captopril,C0003015,Angiotensin-converting enzyme inhibitor-containing product
C0006938,captopril,C0003015,Product containing angiotensin-converting enzyme inhibitor
C0006938,captopril,C0003015,Product containing angiotensin-converting enzyme inhibitor (product)
C0006938,captopril,C0003015,ACE inhibitors (medication)
C0006938,captopril,C0003015,Angiotensin-converting enzyme inhibitor agent (product)
C0006938,captopril,C0003015,Angiotensin-converting enzyme inhibitor agent (substance)
C0006938,captopril,C0003015,Angiotensin-converting Enzyme (ACE) Inhibitors
C0006938,captopril,C0003015,ANGIOTENSIN CONVERTING ENZYME ANTAG
C0006938,captopril,C0003015,ANTAG ANGIOTENSIN CONVERTING ENZYME
C0006938,captopril,C0003015,KININASE II ANTAG
C0006938,captopril,C0003015,ANTAG KININASE II
C0006938,captopril,C0003015,INHIB KININASE II
C0006938,captopril,C0003015,KININASE II INHIB
C0006938,captopril,C0003015,INHIB ANGIOTENSIN CONVERTING ENZYME
C0006938,captopril,C0003015,ANGIOTENSIN I CONVERTING ENZYME INHIB
C0006938,captopril,C0003015,ACE INHIB
C0006938,captopril,C0003015,INHIB ACE
C0006938,captopril,C0003364,Antihypertensive Agents
C0006938,captopril,C0003364,antihypertensive agent
C0006938,captopril,C0003364,"Antihypertensive agent, NOS"
C0006938,captopril,C0003364,"Agent, Antihypertensive"
C0006938,captopril,C0003364,"Agents, Antihypertensive"
C0006938,captopril,C0003364,Antihypertensive Drugs
C0006938,captopril,C0003364,Antihypertensive drug
C0006938,captopril,C0003364,"Antihypertensive drug, NOS"
C0006938,captopril,C0003364,antihypertensives drugs
C0006938,captopril,C0003364,"Drug, Antihypertensive"
C0006938,captopril,C0003364,"Drugs, Antihypertensive"
C0006938,captopril,C0003364,Anti-Hypertensive Agents
C0006938,captopril,C0003364,Anti Hypertensive Agents
C0006938,captopril,C0003364,"Agent, Anti-Hypertensive"
C0006938,captopril,C0003364,Anti Hypertensive Agent
C0006938,captopril,C0003364,Anti-Hypertensive Agent
C0006938,captopril,C0003364,"Agents, Anti-Hypertensive"
C0006938,captopril,C0003364,Anti-Hypertensive Drugs
C0006938,captopril,C0003364,anti hypertensive drugs
C0006938,captopril,C0003364,anti hypertensive drug
C0006938,captopril,C0003364,Anti-Hypertensive Drug
C0006938,captopril,C0003364,"Drug, Anti-Hypertensive"
C0006938,captopril,C0003364,"Drugs, Anti-Hypertensive"
C0006938,captopril,C0003364,Anti-Hypertensives
C0006938,captopril,C0003364,anti hypertensives
C0006938,captopril,C0003364,anti hypertensive
C0006938,captopril,C0003364,Anti-Hypertensive
C0006938,captopril,C0003364,Antihypertensives
C0006938,captopril,C0003364,Antihypertensive
C0006938,captopril,C0003364,Hypotensive agent
C0006938,captopril,C0003364,HYPOTENSIVE AGENTS
C0006938,captopril,C0003364,"Hypotensive agent, NOS"
C0006938,captopril,C0003364,811-813 HYPOTENSIVE AGENTS
C0006938,captopril,C0003364,Hypotensives
C0006938,captopril,C0003364,Hypotensive agent (product)
C0006938,captopril,C0003364,Hypotensive agent (substance)
C0006938,captopril,C0003364,Hypotensive Drugs
C0006938,captopril,C0003364,antihypertensives (medication)
C0006938,captopril,C0003364,blood pressure lowering drug
C0006938,captopril,C0003364,High Blood Pressure Medicines
C0006938,captopril,C0003364,Antihypertensive Medicines
C0006938,captopril,C0003364,Blood Pressure Medicines
C0006938,captopril,C0006938,captopril
C0006938,captopril,C0006938,(S)-1-(3-Mercapto-2-methyl-1-oxopropyl)-L-proline
C0006938,captopril,C0006938,"L-Proline, 1-(3-mercapto-2-methyl-1-oxopropyl)-, (S)-"
C0006938,captopril,C0006938,CP
C0006938,captopril,C0006938,(2S)-1-[(2S)-2-methyl-3-sulfanylpropanoyl]pyrrolidine-2-carboxylic acid
C0006938,captopril,C0006938,D-3-mercapto-2-methylpropanoyl-L-proline
C0006938,captopril,C0006938,Captoprilum
C0006938,captopril,C0006938,L-Captopril
C0006938,captopril,C0006938,D-2-methyl-3-mercaptopropanoyl-L-proline
C0006938,captopril,C0006938,Captopril-containing product
C0006938,captopril,C0006938,Product containing captopril
C0006938,captopril,C0006938,Product containing captopril (medicinal product)
C0006938,captopril,C0006938,CPT
C0006938,captopril,C0006938,Captopril product
C0006938,captopril,C0006938,Captopril (product)
C0006938,captopril,C0006938,Captopril (substance)
C0006938,captopril,C0006938,captopril (medication)
C0006938,captopril,C0007066,Carboxylic Acids
C0006938,captopril,C0007066,carboxylic acid
C0006938,captopril,C0007066,"Carboxylic acid, NOS"
C0006938,captopril,C0007066,"Acid, Carboxylic"
C0006938,captopril,C0007066,"Acids, Carboxylic"
C0006938,captopril,C0007066,Carboxylic acid (substance)
C0006938,captopril,C0072780,pyrrolidine
C0006938,captopril,C0072780,Pyrrolidine-containing product
C0006938,captopril,C0072780,Product containing pyrrolidine
C0006938,captopril,C0072780,Pyrrolidine product
C0006938,captopril,C0072780,Product containing pyrrolidine (product)
C0006938,captopril,C0072780,Pyrrolidine (substance)
C0006938,captopril,C0729760,Chemical categorised functionally
C0006938,captopril,C0729760,Chemical categorized functionally
C0006938,captopril,C0729760,Chemical categsd functionally
C0006938,captopril,C0729760,Chemical categorized functionally (substance)
C0006938,captopril,C2316833,Carboxylic acid and/or carboxylic acid derivative-containing product
C0006938,captopril,C2316833,Carboxylic acid and carboxylic acid derivative (substance)
C0006938,captopril,C2316833,Carboxylic acid and carboxylic acid derivative-containing product
C0006938,captopril,C2316833,Product containing carboxylic acid and carboxylic acid derivative
C0006938,captopril,C2316833,Product containing carboxylic acid and carboxylic acid derivative (product)
C0006938,captopril,C2316833,Carboxylic acid and carboxylic acid derivative product
C0006938,captopril,C2316833,Carboxylic acid and carboxylic acid derivative
C0006938,captopril,C2316833,Product containing carboxylic acid and/or carboxylic acid derivative (product)
C0006938,captopril,C2316833,Carboxylic acid and/or carboxylic acid derivative
C0006938,captopril,C2316833,Carboxylic acid or carboxylic acid derivative
C0006938,captopril,C2316833,Carboxylic acid and/or carboxylic acid derivative (substance)
C0006938,captopril,C2316833,Carboxylic acid or carboxylic acid derivative (substance)
C0008269,chloroquine,C0002444,Amebicides
C0008269,chloroquine,C0002444,Amoebicides
C0008269,chloroquine,C0002444,amebicide
C0008269,chloroquine,C0002444,"Amebicide, NOS"
C0008269,chloroquine,C0002444,amoebicide
C0008269,chloroquine,C0002444,561 AMEBICIDES
C0008269,chloroquine,C0002444,Amebicide-containing product
C0008269,chloroquine,C0002444,Product containing amebicide
C0008269,chloroquine,C0002444,Amoebicide-containing product
C0008269,chloroquine,C0002444,Substance with amebicide mechanism of action
C0008269,chloroquine,C0002444,Substance with amebicide mechanism of action (substance)
C0008269,chloroquine,C0002444,Product containing amebicide (product)
C0008269,chloroquine,C0002444,Amebicide product
C0008269,chloroquine,C0002444,Amoebicide product
C0008269,chloroquine,C0002444,Amebicide (product)
C0008269,chloroquine,C0002444,Amoebicides (product)
C0008269,chloroquine,C0002444,Amebicide (substance)
C0008269,chloroquine,C0002444,amebicides (medication)
C0008269,chloroquine,C0003191,Antirheumatic Agents
C0008269,chloroquine,C0003191,antirheumatic agent
C0008269,chloroquine,C0003191,"Agent, Antirheumatic"
C0008269,chloroquine,C0003191,Antirheumatic Drugs
C0008269,chloroquine,C0003191,antirheumatic drug
C0008269,chloroquine,C0003191,"Drug, Antirheumatic"
C0008269,chloroquine,C0003191,ANTIRHEUMATICS
C0008269,chloroquine,C0003191,Antirheumatic
C0008269,chloroquine,C0003191,Medicinal product acting as antirheumatic agent (product)
C0008269,chloroquine,C0003191,Anti-rheumatic agent (product)
C0008269,chloroquine,C0003191,Anti-rheumatic agent (substance)
C0008269,chloroquine,C0003191,Anti-Rheumatic Agents
C0008269,chloroquine,C0003191,"Anti-rheumatic agent, NOS"
C0008269,chloroquine,C0003191,Anti Rheumatic Agents
C0008269,chloroquine,C0003191,"Agent, Anti-Rheumatic"
C0008269,chloroquine,C0003191,Anti Rheumatic Agent
C0008269,chloroquine,C0003191,Anti-Rheumatic Agent
C0008269,chloroquine,C0003191,Anti-Rheumatic Drugs
C0008269,chloroquine,C0003191,anti rheumatic drugs
C0008269,chloroquine,C0003191,anti rheumatic drug
C0008269,chloroquine,C0003191,Anti-Rheumatic Drug
C0008269,chloroquine,C0003191,"Drug, Anti-Rheumatic"
C0008269,chloroquine,C0003191,Antirheumatic Agent [TC]
C0008269,chloroquine,C0003374,Antimalarials
C0008269,chloroquine,C0003374,antimalarial
C0008269,chloroquine,C0003374,Antimalarial Agents
C0008269,chloroquine,C0003374,antimalarial agent
C0008269,chloroquine,C0003374,"Antimalarial agent, NOS"
C0008269,chloroquine,C0003374,"Agent, Antimalarial"
C0008269,chloroquine,C0003374,"Agents, Antimalarial"
C0008269,chloroquine,C0003374,Antimalarial Drugs
C0008269,chloroquine,C0003374,Antimalarial drug
C0008269,chloroquine,C0003374,"Drug, Antimalarial"
C0008269,chloroquine,C0003374,"Drugs, Antimalarial"
C0008269,chloroquine,C0003374,565 ANTIMALARIAL AGENTS
C0008269,chloroquine,C0003374,Anti-Malarial Drug
C0008269,chloroquine,C0003374,Anti-Malarial Agent
C0008269,chloroquine,C0003374,Antimalarial product
C0008269,chloroquine,C0003374,Product containing antimalarial (product)
C0008269,chloroquine,C0003374,Substance with antimalarial mechanism of action (substance)
C0008269,chloroquine,C0003374,Substance with antimalarial mechanism of action
C0008269,chloroquine,C0003374,Antimalarial-containing product
C0008269,chloroquine,C0003374,Product containing antimalarial
C0008269,chloroquine,C0003374,Medicinal product acting as antimalarial (product)
C0008269,chloroquine,C0003374,Medicinal product acting as antimalarial agent (product)
C0008269,chloroquine,C0003374,Anti-Malarials
C0008269,chloroquine,C0003374,anti malarials
C0008269,chloroquine,C0003374,Antimalarial agent (product)
C0008269,chloroquine,C0003374,Antimalarial agent (substance)
C0008269,chloroquine,C0003374,antimalarials (medication)
C0008269,chloroquine,C0003374,Antimalarial drugs (substance)
C0008269,chloroquine,C0003374,Antimalarial Agent [TC]
C0008269,chloroquine,C0003374,Anti-Malarial
C0008269,chloroquine,C0003374,anti malarial
C0008269,chloroquine,C0008269,chloroquine
C0008269,chloroquine,C0008269,Khingamin
C0008269,chloroquine,C0008269,Chingamin
C0008269,chloroquine,C0008269,Chlorochin
C0008269,chloroquine,C0008269,"N4-(7-chloro-4-quinolinyl)-N1,N1-diethyl-1,4-pentanediamine"
C0008269,chloroquine,C0008269,"1,4-Pentanediamine, N4-(7-chloro-4-quinolinyl)-N1,N1-diethyl-"
C0008269,chloroquine,C0008269,Chloroquine [anti-malarial]
C0008269,chloroquine,C0008269,Chloroquine [musculo-skeletal]
C0008269,chloroquine,C0008269,Chloroquinium
C0008269,chloroquine,C0008269,Chloraquine
C0008269,chloroquine,C0008269,Cloroquina
C0008269,chloroquine,C0008269,Chloroquina
C0008269,chloroquine,C0008269,Chloroquinum
C0008269,chloroquine,C0008269,Chloroquine-containing product
C0008269,chloroquine,C0008269,Product containing chloroquine
C0008269,chloroquine,C0008269,Product containing chloroquine (medicinal product)
C0008269,chloroquine,C0008269,Chloroquine [anti-malarial] (product)
C0008269,chloroquine,C0008269,Chloroquine [anti-malarial] (substance)
C0008269,chloroquine,C0008269,Chloroquine [musculo-skeletal] (product)
C0008269,chloroquine,C0008269,Chloroquine [musculo-skeletal] (substance)
C0008269,chloroquine,C0008269,chloroquine products
C0008269,chloroquine,C0008269,Chloroquine product
C0008269,chloroquine,C0008269,Chloroquine (product)
C0008269,chloroquine,C0008269,Chloroquine (substance)
C0008269,chloroquine,C0008269,chloroquine (medication)
C0008269,chloroquine,C0360395,Aminoquinoline antimalarial (product)
C0008269,chloroquine,C0360395,Aminoquinoline antimalarial product
C0008269,chloroquine,C0360395,Aminoquinolines
C0008269,chloroquine,C0360395,Aminoquinoline antimalarial
C0008269,chloroquine,C0360395,Aminoquinoline antimalarials
C0008269,chloroquine,C0360395,Product containing aminoquinoline and antimalarial
C0008269,chloroquine,C0360395,Aminoquinoline with antimalarial mechanism of action (substance)
