MedicationCui,MedicationStr,ClassCui,ClassStr
C0040372,tolazamide,C0020616,Antihyperglycemics
C0040372,tolazamide,C0020616,antihyperglycemic
C0040372,tolazamide,C0020616,Hypoglycemic Medicines
C0040372,tolazamide,C0020616,Diabetes Medicines
C0040372,tolazamide,C0038766,Sulfonylurea Compounds
C0040372,tolazamide,C0038766,Sulphonylurea compounds
C0040372,tolazamide,C0038766,"Compounds, Sulfonylurea"
C0040372,tolazamide,C0038766,Sulfonylurea
C0040372,tolazamide,C0038766,SULFONYLUREAS
C0040372,tolazamide,C0038766,"Sulfonylurea, NOS"
C0040372,tolazamide,C0038766,Sulphonylurea
C0040372,tolazamide,C0038766,sulphonylureas
C0040372,tolazamide,C0038766,Sulphonylurea product
C0040372,tolazamide,C0038766,Sulfonylurea product
C0040372,tolazamide,C0038766,Sulfonylurea (product)
C0040372,tolazamide,C0038766,Sulphonylurea and its derivs
C0040372,tolazamide,C0038766,Sulfonylurea and its derivs
C0040372,tolazamide,C0038766,Sulphonylurea and its derivatives
C0040372,tolazamide,C0038766,Sulfonylurea and its derivatives
C0040372,tolazamide,C0038766,A24 SULFONYLUREAS
C0040372,tolazamide,C0038766,Sulfonylurea-containing product
C0040372,tolazamide,C0038766,Product containing sulfonylurea
C0040372,tolazamide,C0038766,Product containing sulfonylurea (medicinal product)
C0040372,tolazamide,C0038766,Product containing sulfonylurea (product)
C0040372,tolazamide,C0038766,Sulfonylurea and sulfonylurea derivative (substance)
C0040372,tolazamide,C0038766,Sulfonylurea and sulfonylurea derivative
C0040372,tolazamide,C0038766,Sulfonylurea derivatives
C0040372,tolazamide,C0038766,Sulfonylurea and its derivatives (substance)
C0040372,tolazamide,C0038766,Sulfonylurea [dup] (substance)
C0040372,tolazamide,C0038766,Sulfonylurea (substance)
C0040372,tolazamide,C0038766,SULFONYLUREA CPDS
C0040372,tolazamide,C0038766,sulfonylureas (medication)
C0040372,tolazamide,C0038766,oral hypoglycemics sulfonylureas
C0040372,tolazamide,C0040372,tolazamide
C0040372,tolazamide,C0040372,"Benzenesulfonamide, N-(((hexahydro-1H-azepin-1-yl)amino)carbonyl)-4-methyl-"
C0040372,tolazamide,C0040372,"4-(p-Tolylsulfonyl)-1,1-hexamethylenesemicarbazide"
C0040372,tolazamide,C0040372,1-(Hexahydro-1H-azepin-1-yl)-3-(p-tolylsulfonyl)urea
C0040372,tolazamide,C0040372,1-(Hexahydro-1-azepinyl)-3-p-tolylsulfonylurea
C0040372,tolazamide,C0040372,Tolazamid
C0040372,tolazamide,C0040372,N-(p-Toluenesulfonyl)-N'-hexamethyleniminourea
C0040372,tolazamide,C0040372,Tolazamida
C0040372,tolazamide,C0040372,Tolazamidum
C0040372,tolazamide,C0040372,Product containing tolazamide (medicinal product)
C0040372,tolazamide,C0040372,Tolazamide-containing product
C0040372,tolazamide,C0040372,Product containing tolazamide
C0040372,tolazamide,C0040372,Tolazamide product
C0040372,tolazamide,C0040372,Tolazamide (product)
C0040372,tolazamide,C0040372,Tolazamide (substance)
C0040372,tolazamide,C0040372,tolazamide (medication)
C0040372,tolazamide,C0806478,Sulfonyluric hypoglycemic
C0040372,tolazamide,C0806478,Hypoglycemics.sulfonyluric
C0040372,tolazamide,C0806478,Sulfonyluric hypoglycemic (substance)
C0040372,tolazamide,C0806478,Sulphonyluric hypoglycaemic
C0040372,tolazamide,C1300197,First generation sulfonylurea
C0040372,tolazamide,C1300197,First generation sulphonylurea
C0040372,tolazamide,C1300197,First generation sulfonylurea (product)
C0040372,tolazamide,C3273710,Sulfonylurea Antidiabetic Agent
C0040372,tolazamide,C3273710,Sulphonylurea Antidiabetic Agent
C0040372,tolazamide,C3273710,Sulfonylurea
C0040374,tolbutamide,C0020616,Hypoglycemic Agents
C0040374,tolbutamide,C0020616,hypoglycemic agent
C0040374,tolbutamide,C0020616,Hypoglycaemic agent
C0040374,tolbutamide,C0020616,"Agent, Hypoglycemic"
C0040374,tolbutamide,C0020616,"Agents, Hypoglycemic"
C0040374,tolbutamide,C0020616,Hypoglycemic Drugs
C0040374,tolbutamide,C0020616,Hypoglycemic drug
C0040374,tolbutamide,C0020616,"Hypoglycemic drug, NOS"
C0040374,tolbutamide,C0020616,"Hypoglycaemic drug, NOS"
C0040374,tolbutamide,C0020616,"Drug, Hypoglycemic"
C0040374,tolbutamide,C0020616,Hypoglycaemic drug
C0040374,tolbutamide,C0020616,"Drugs, Hypoglycemic"
C0040374,tolbutamide,C0020616,Hypoglycemics
C0040374,tolbutamide,C0020616,hypoglycaemic
C0040374,tolbutamide,C0020616,hypoglycemic
C0040374,tolbutamide,C0020616,Drugs for hypoglycaemia
C0040374,tolbutamide,C0020616,Drugs for hypoglycemia
C0040374,tolbutamide,C0020616,Antihyperglycemic Agents
C0040374,tolbutamide,C0020616,"Agent, Antihyperglycemic"
C0040374,tolbutamide,C0020616,Antihyperglycemic Agent
C0040374,tolbutamide,C0020616,"Agents, Antihyperglycemic"
C0040374,tolbutamide,C0020616,Hypoglycemic agent (product)
C0040374,tolbutamide,C0020616,Hypoglycemic agent (substance)
C0040374,tolbutamide,C0020616,Drugs for hypoglycemia (product)
C0040374,tolbutamide,C0020616,Drugs for hypoglycemia (substance)
C0040374,tolbutamide,C0020616,Hypoglycemic drug (substance)
C0040374,tolbutamide,C0020616,Hypoglycemic product
C0040374,tolbutamide,C0020616,Hypoglycaemic product
C0040374,tolbutamide,C0020616,Hypoglycemic product (product)
C0040374,tolbutamide,C0020616,Anti-hyperglycemics
C0040374,tolbutamide,C0020616,Antihyperglycemics
C0040374,tolbutamide,C0020616,antihyperglycemic
C0040374,tolbutamide,C0020616,Hypoglycemic Medicines
C0040374,tolbutamide,C0020616,Diabetes Medicines
C0040374,tolbutamide,C0038766,Sulfonylurea Compounds
C0040374,tolbutamide,C0038766,Sulphonylurea compounds
C0040374,tolbutamide,C0038766,"Compounds, Sulfonylurea"
C0040374,tolbutamide,C0038766,Sulfonylurea
C0040374,tolbutamide,C0038766,SULFONYLUREAS
C0040374,tolbutamide,C0038766,"Sulfonylurea, NOS"
C0040374,tolbutamide,C0038766,Sulphonylurea
C0040374,tolbutamide,C0038766,sulphonylureas
C0040374,tolbutamide,C0038766,Sulphonylurea product
C0040374,tolbutamide,C0038766,Sulfonylurea product
C0040374,tolbutamide,C0038766,Sulfonylurea (product)
C0040374,tolbutamide,C0038766,Sulphonylurea and its derivs
C0040374,tolbutamide,C0038766,Sulfonylurea and its derivs
C0040374,tolbutamide,C0038766,Sulphonylurea and its derivatives
C0040374,tolbutamide,C0038766,Sulfonylurea and its derivatives
C0040374,tolbutamide,C0038766,A24 SULFONYLUREAS
C0040374,tolbutamide,C0038766,Sulfonylurea-containing product
C0040374,tolbutamide,C0038766,Product containing sulfonylurea
C0040374,tolbutamide,C0038766,Product containing sulfonylurea (medicinal product)
C0040374,tolbutamide,C0038766,Product containing sulfonylurea (product)
C0040374,tolbutamide,C0038766,Sulfonylurea and sulfonylurea derivative (substance)
C0040374,tolbutamide,C0038766,Sulfonylurea and sulfonylurea derivative
C0040374,tolbutamide,C0038766,Sulfonylurea derivatives
C0040374,tolbutamide,C0038766,Sulfonylurea and its derivatives (substance)
C0040374,tolbutamide,C0038766,Sulfonylurea [dup] (substance)
C0040374,tolbutamide,C0038766,Sulfonylurea (substance)
C0040374,tolbutamide,C0038766,SULFONYLUREA CPDS
C0040374,tolbutamide,C0038766,sulfonylureas (medication)
C0040374,tolbutamide,C0038766,oral hypoglycemics sulfonylureas
C0040374,tolbutamide,C0040374,tolbutamide
C0040374,tolbutamide,C0040374,"Benzenesulfonamide, N-((butylamino)carbonyl)-4-methyl-"
C0040374,tolbutamide,C0040374,N-[(butylamino)carbonyl]-4-methylbenzenesulfonamide
C0040374,tolbutamide,C0040374,1-Butyl-3-(p-tolylsulfonyl)urea
C0040374,tolbutamide,C0040374,1-Butyl-3-tosylurea
C0040374,tolbutamide,C0040374,1-p-Toluenesulfonyl-3-butylurea
C0040374,tolbutamide,C0040374,N-Butyl-N'-p-toluenesulfonylurea
C0040374,tolbutamide,C0040374,Tolbutamida
C0040374,tolbutamide,C0040374,Tolbutamidum
C0040374,tolbutamide,C0040374,N-(p-Methylbenzenesulfonyl)-N'-butylurea
C0040374,tolbutamide,C0040374,3-(p-Tolyl-4-sulfonyl)-1-butylurea
C0040374,tolbutamide,C0040374,N-(4-Methylbenzenesulfonyl)-N'-butylurea
C0040374,tolbutamide,C0040374,N-n-Butyl-N'-tosylurea
C0040374,tolbutamide,C0040374,N-(Sulfonyl-p-methylbenzene)-N'-N-butylurea
C0040374,tolbutamide,C0040374,Tolylsulfonylbutylurea
C0040374,tolbutamide,C0040374,1-Butyl-3-(p-methylphenylsulfonyl)urea
C0040374,tolbutamide,C0040374,N-Butyl-N'-(p-tolylsulfonyl)urea
C0040374,tolbutamide,C0040374,N-Butyl-N'-(4-methylphenylsulfonyl)urea
C0040374,tolbutamide,C0040374,N-(4-Methylphenylsulfonyl)-N'-butylurea
C0040374,tolbutamide,C0040374,Tolbutamide-containing product
C0040374,tolbutamide,C0040374,Product containing tolbutamide
C0040374,tolbutamide,C0040374,Product containing tolbutamide (medicinal product)
C0040374,tolbutamide,C0040374,Tolbutamide product
C0040374,tolbutamide,C0040374,Tolbutamide (product)
C0040374,tolbutamide,C0040374,Tolbutamide (substance)
C0040374,tolbutamide,C0040374,tolbutamide (medication)
C0040374,tolbutamide,C0806478,Sulfonyluric hypoglycemic
C0040374,tolbutamide,C0806478,Hypoglycemics.sulfonyluric
C0040374,tolbutamide,C0806478,Sulfonyluric hypoglycemic (substance)
C0040374,tolbutamide,C0806478,Sulphonyluric hypoglycaemic
C0040374,tolbutamide,C1300197,First generation sulfonylurea
C0040374,tolbutamide,C1300197,First generation sulphonylurea
C0040374,tolbutamide,C1300197,First generation sulfonylurea (product)
C0040374,tolbutamide,C3273710,Sulfonylurea Antidiabetic Agent
C0040374,tolbutamide,C3273710,Sulphonylurea Antidiabetic Agent
C0040374,tolbutamide,C3273710,Sulfonylurea
C0050393,acarbose,C0007004,Carbohydrates
C0050393,acarbose,C0007004,Carbohydrate
C0050393,acarbose,C0007004,"Carbohydrate, NOS"
C0050393,acarbose,C0007004,Sugar
C0050393,acarbose,C0007004,Carbohydrate product
C0050393,acarbose,C0007004,Saccharide
C0050393,acarbose,C0007004,saccharides
C0050393,acarbose,C0007004,619-61C CARBOHYDRATES
C0050393,acarbose,C0007004,Carbohydrate-containing product
C0050393,acarbose,C0007004,Product containing carbohydrate
C0050393,acarbose,C0007004,Product containing carbohydrate (product)
C0050393,acarbose,C0007004,Carbohydrate agent
C0050393,acarbose,C0007004,Carbohydrate agent (substance)
C0050393,acarbose,C0007004,Carbohydrate product (product)
C0050393,acarbose,C0007004,Carbohydrate product (substance)
C0050393,acarbose,C0007004,Carbohydrate (substance)
C0050393,acarbose,C0007004,Carbs
C0050393,acarbose,C0007004,carbohydrates (medication)
C0050393,acarbose,C0014432,Enzyme Inhibitors
C0050393,acarbose,C0014432,enzyme inhibitor
C0050393,acarbose,C0014432,enzymes inhibitors
C0050393,acarbose,C0014432,"Inhibitor, Enzyme"
C0050393,acarbose,C0014432,"Inhibitors, Enzyme"
C0050393,acarbose,C0014432,Substance with enzyme inhibitor mechanism of action (substance)
C0050393,acarbose,C0014432,Substance with enzyme inhibitor mechanism of action
C0050393,acarbose,C0014432,Enzyme inhibitor-containing product
C0050393,acarbose,C0014432,Product containing enzyme inhibitor
C0050393,acarbose,C0014432,Product containing enzyme inhibitor (product)
C0050393,acarbose,C0014432,Enzyme inhibitor product
C0050393,acarbose,C0014432,Enzyme inhibitor (product)
C0050393,acarbose,C0014432,Enzyme inhibitor (substance)
C0050393,acarbose,C0014432,ENZYME INHIB
C0050393,acarbose,C0020616,Hypoglycemic Agents
C0050393,acarbose,C0020616,hypoglycemic agent
C0050393,acarbose,C0020616,Hypoglycaemic agent
C0050393,acarbose,C0020616,"Agent, Hypoglycemic"
C0050393,acarbose,C0020616,"Agents, Hypoglycemic"
C0050393,acarbose,C0020616,Hypoglycemic Drugs
C0050393,acarbose,C0020616,Hypoglycemic drug
C0050393,acarbose,C0020616,"Hypoglycemic drug, NOS"
C0050393,acarbose,C0020616,"Hypoglycaemic drug, NOS"
C0050393,acarbose,C0020616,"Drug, Hypoglycemic"
C0050393,acarbose,C0020616,Hypoglycaemic drug
C0050393,acarbose,C0020616,"Drugs, Hypoglycemic"
C0050393,acarbose,C0020616,Hypoglycemics
C0050393,acarbose,C0020616,hypoglycaemic
C0050393,acarbose,C0020616,hypoglycemic
C0050393,acarbose,C0020616,Drugs for hypoglycaemia
C0050393,acarbose,C0020616,Drugs for hypoglycemia
C0050393,acarbose,C0020616,Antihyperglycemic Agents
C0050393,acarbose,C0020616,"Agent, Antihyperglycemic"
C0050393,acarbose,C0020616,Antihyperglycemic Agent
C0050393,acarbose,C0020616,"Agents, Antihyperglycemic"
C0050393,acarbose,C0020616,Hypoglycemic agent (product)
C0050393,acarbose,C0020616,Hypoglycemic agent (substance)
C0050393,acarbose,C0020616,Drugs for hypoglycemia (product)
C0050393,acarbose,C0020616,Drugs for hypoglycemia (substance)
C0050393,acarbose,C0020616,Hypoglycemic drug (substance)
C0050393,acarbose,C0020616,Hypoglycemic product
C0050393,acarbose,C0020616,Hypoglycaemic product
C0050393,acarbose,C0020616,Hypoglycemic product (product)
C0050393,acarbose,C0020616,Anti-hyperglycemics
C0050393,acarbose,C0020616,Antihyperglycemics
C0050393,acarbose,C0020616,antihyperglycemic
C0050393,acarbose,C0020616,Hypoglycemic Medicines
C0050393,acarbose,C0020616,Diabetes Medicines
C0050393,acarbose,C0050393,acarbose
C0050393,acarbose,C0050393,"D-glucose, O-4,6-dideoxy-4-(((1S-(1 alpha,4 alpha,5 beta,6 alpha))-4,5,6-trihydroxy-3-(hydroxymethyl)-2-cyclohexen-1-yl)amino)-alpha-D-glucopyranosyl-(1-4)-O-alpha-D-glucopyr anosyl-(1-4)-"
C0050393,acarbose,C0050393,Acarbosa
C0050393,acarbose,C0050393,Acarbosum
C0050393,acarbose,C0050393,Product containing acarbose (medicinal product)
C0050393,acarbose,C0050393,Acarbose-containing product
C0050393,acarbose,C0050393,Product containing acarbose
C0050393,acarbose,C0050393,Acarbose - chemical
C0050393,acarbose,C0050393,Acarbose product
C0050393,acarbose,C0050393,Acarbose (product)
C0050393,acarbose,C0050393,Acarbose (substance)
C0050393,acarbose,C0050393,"O-4,6-Dideoxy-4-[[(1S,4R,5S,6S)-4,5,6-trihydroxy-3-(hydroxymethyl)-2-cyclohexen-1-yl]amino]-alpha-D-glucopyranosyl-(1-4)-O-alpha-D-glucopyranosyl-(1-4)-D-glucose"
C0050393,acarbose,C0050393,oral hypoglycemics acarbose
C0050393,acarbose,C0050393,acarbose (medication)
C0050393,acarbose,C0050393,Acarbose - chemical (substance)
C0050393,acarbose,C0065880,Meglitinide
C0050393,acarbose,C0065880,meglitinides
C0050393,acarbose,C0065880,4-(2-(5-chloro-2-methoxybenzamido)ethyl)benzoic acid
C0050393,acarbose,C0065880,Meglitinide-containing product
C0050393,acarbose,C0065880,Product containing meglitinide
C0050393,acarbose,C0065880,Product containing meglitinide (medicinal product)
C0050393,acarbose,C0065880,Meglitinide product
C0050393,acarbose,C0065880,Meglitinide (product)
C0050393,acarbose,C0065880,Meglitinide (substance)
C0050393,acarbose,C0359086,Oral hypoglycemic
C0050393,acarbose,C0359086,Oral hypoglycaemic
C0050393,acarbose,C0359086,hypoglycemics oral
C0050393,acarbose,C0359086,Hypoglycemics.oral
C0050393,acarbose,C0359086,oral hypoglycemics
C0050393,acarbose,C0359086,agent hypoglycemic oral
C0050393,acarbose,C0359086,agents hypoglycemics oral
C0050393,acarbose,C0359086,oral hypoglycemic agents
C0050393,acarbose,C0359086,oral hypoglycemic agent
C0050393,acarbose,C0359086,Oral hypoglycemic (product)
C0050393,acarbose,C0359086,Oral hypoglycemic (substance)
C0050393,acarbose,C0359086,oral hypoglycemics (medication)
C0050393,acarbose,C0556151,Tetrasaccharide
C0050393,acarbose,C0556151,Tetrasaccharide (substance)
C0050393,acarbose,C0729760,Chemical categorised functionally
C0050393,acarbose,C0729760,Chemical categorized functionally
C0050393,acarbose,C0729760,Chemical categsd functionally
C0050393,acarbose,C0729760,Chemical categorized functionally (substance)
C0050393,acarbose,C0935929,Antidiabetics
C0050393,acarbose,C0935929,antidiabetic
C0050393,acarbose,C0935929,Antidiabetic Agents
C0050393,acarbose,C0935929,agents antidiabetic
C0050393,acarbose,C0935929,antidiabetic agent
C0050393,acarbose,C0935929,"Agent, Antidiabetic"
C0050393,acarbose,C0935929,"Agents, Antidiabetic"
C0050393,acarbose,C0935929,Antidiabetic Drugs
C0050393,acarbose,C0935929,antidiabetic drug
C0050393,acarbose,C0935929,antidiabetics drug
C0050393,acarbose,C0935929,"Drug, Antidiabetic"
C0050393,acarbose,C0935929,"Drugs, Antidiabetic"
C0050393,acarbose,C0935929,MISCELLANEOUS ANTIDIABETIC AGENT PREPARATIONS
C0050393,acarbose,C0935929,"Antidiabetic agent preparation, NOS"
C0050393,acarbose,C0935929,Antidiabetic agent preparation
C0050393,acarbose,C0935929,A20 MISCELLANEOUS ANTIDIABETIC AGENT PREPARATIONS
C0050393,acarbose,C0935929,Medicinal product acting as antidiabetic agent (product)
C0050393,acarbose,C0935929,Antidiabetic agent preparation (substance)
C0050393,acarbose,C0935929,Antidiabetic agent (product)
C0050393,acarbose,C0935929,Antidiabetic agent (substance)
C0050393,acarbose,C0935929,Antidiabetic preparation
C0050393,acarbose,C0935929,Antidiabetic preparation (product)
C0050393,acarbose,C0935929,Anti-diabetic Agent
C0050393,acarbose,C0935929,antidiabetic agents (medication)
C0050393,acarbose,C0935929,Anti-diabetics
C0050393,acarbose,C1299007,alpha-Glucosidase Inhibitors
C0050393,acarbose,C1299007,alpha glucosidase inhibitors
C0050393,acarbose,C1299007,alpha glucosidase inhibitor
C0050393,acarbose,C1299007,alpha-glucosidase inhibitor
C0050393,acarbose,C1299007,"Inhibitor, alpha-Glucosidase"
C0050393,acarbose,C1299007,"Inhibitors, alpha-Glucosidase"
C0050393,acarbose,C1299007,Substance with alpha-glucosidase inhibitor mechanism of action (substance)
C0050393,acarbose,C1299007,Substance with alpha-glucosidase inhibitor mechanism of action
C0050393,acarbose,C1299007,AGIs
C0050393,acarbose,C1299007,AGI
C0050393,acarbose,C1299007,Alpha-glucosidase inhibitor product
C0050393,acarbose,C1299007,Product containing alpha-glucosidase inhibitor (product)
C0050393,acarbose,C1299007,Alpha-glucosidase inhibitor-containing product
C0050393,acarbose,C1299007,Product containing alpha-glucosidase inhibitor
C0050393,acarbose,C1299007,alpha glucoside inhibitors
C0050393,acarbose,C1299007,alpha glucosides inhibitors
C0050393,acarbose,C1299007,Alpha-glucoside inhibitor
C0050393,acarbose,C1299007,Alpha-glucoside inhibitor (product)
C0050393,acarbose,C1299007,Alpha-glucoside inhibitor (substance)
C0050393,acarbose,C1512211,Glucosidase Inhibitor
C0050393,acarbose,C3850174,Glycoside Hydrolase Inhibitors
C0050393,acarbose,C3850174,"Hydrolase Inhibitors, Glycoside"
C0050393,acarbose,C3850174,"Inhibitors, Glycoside Hydrolase"
C0050393,acarbose,C4706571,Medicinal product categorized by structure
C0050393,acarbose,C4706571,Medicinal product categorised by structure
C0050393,acarbose,C4706571,Medicinal product categorized by structure (product)
C0061323,glimepiride,C0003195,Anti-Arrhythmia Agents
C0061323,glimepiride,C0003195,Anti Arrhythmia Agents
C0061323,glimepiride,C0003195,"Agent, Anti-Arrhythmia"
C0061323,glimepiride,C0003195,Anti Arrhythmia Agent
C0061323,glimepiride,C0003195,Anti-Arrhythmia Agent
C0061323,glimepiride,C0003195,"Agents, Anti-Arrhythmia"
C0061323,glimepiride,C0003195,Cardiac Depressant
C0061323,glimepiride,C0003195,Antiarrhythmic agent
C0061323,glimepiride,C0003195,agents antiarrhythmic
C0061323,glimepiride,C0003195,antiarrhythmic agents
C0061323,glimepiride,C0003195,Anti-Arrhythmics
C0061323,glimepiride,C0003195,anti arrhythmics
C0061323,glimepiride,C0003195,Anti-arrhythmic
C0061323,glimepiride,C0003195,anti arrhythmic
C0061323,glimepiride,C0003195,Antiarrhythmia Drugs
C0061323,glimepiride,C0003195,Antiarrhythmia Drug
C0061323,glimepiride,C0003195,"Drug, Antiarrhythmia"
C0061323,glimepiride,C0003195,"Drugs, Antiarrhythmia"
C0061323,glimepiride,C0003195,Antiarrhythmic Drugs
C0061323,glimepiride,C0003195,Antiarrhythmic drug
C0061323,glimepiride,C0003195,"Antiarrhythmic drug, NOS"
